S002,P0187,East,109,170.589996337891,-61.5899963378906
S002,P0046,East,107,168.449996948242,-61.4499969482422
S003,P0178,West,103,164.289993286133,-61.2899932861328
S005,P0067,East,106,167.210006713867,-61.2100067138672
S003,P0057,East,117,178.110000610352,-61.1100006103516
S004,P0133,South,162,222.580001831055,-60.5800018310547
S004,P0031,East,151,211.399993896484,-60.3999938964844
S001,P0031,North,88,148.369995117188,-60.3699951171875
S003,P0067,South,91,151.350006103516,-60.3500061035156
S004,P0061,South,138,198.259994506836,-60.2599945068359
S005,P0066,North,173,233.160003662109,-60.1600036621094
S001,P0046,South,133,193.089996337891,-60.0899963378906
S002,P0094,East,185,245.080001831055,-60.0800018310547
S001,P0046,North,96,155.809997558594,-59.8099975585938
S003,P0057,South,96,155.809997558594,-59.8099975585938
S003,P0046,West,109,168.800003051758,-59.8000030517578
S001,P0126,West,161,220.679992675781,-59.6799926757813
S004,P0083,East,112,171.589996337891,-59.5899963378906
S005,P0061,South,92,151.419998168945,-59.4199981689453
S001,P0126,South,144,203.300003051758,-59.3000030517578
S005,P0067,South,88,146.990005493164,-58.9900054931641
S005,P0133,West,189,247.940002441406,-58.9400024414063
S002,P0046,South,104,162.910003662109,-58.9100036621094
S001,P0096,South,78,136.809997558594,-58.8099975585938
S003,P0068,South,103,161.809997558594,-58.8099975585938
S005,P0046,East,196,254.789993286133,-58.7899932861328
S005,P0159,East,133,191.690002441406,-58.6900024414063
S001,P0057,North,102,160.580001831055,-58.5800018310547
S005,P0125,South,138,196.539993286133,-58.5399932861328
S002,P0066,South,141,199.509994506836,-58.5099945068359
S004,P0125,North,150,208.339996337891,-58.3399963378906
S002,P0133,North,156,214.110000610352,-58.1100006103516
S003,P0068,East,98,156.080001831055,-58.0800018310547
S001,P0187,South,214,271.940002441406,-57.9400024414063
S004,P0066,West,116,173.910003662109,-57.9100036621094
S002,P0178,West,201,258.709991455078,-57.7099914550781
S005,P0017,West,126,183.679992675781,-57.6799926757813
S003,P0116,East,115,172.610000610352,-57.6100006103516
S005,P0187,East,198,255.559997558594,-57.5599975585938
S003,P0017,West,120,177.490005493164,-57.4900054931641
S003,P0166,North,139,196.339996337891,-57.3399963378906
S001,P0096,East,84,141.289993286133,-57.2899932861328
S003,P0094,North,192,249.139999389648,-57.1399993896484
S004,P0016,West,124,181.139999389648,-57.1399993896484
S005,P0017,South,96,153.119995117188,-57.1199951171875
S001,P0066,South,105,162.059997558594,-57.0599975585938
S003,P0166,West,98,155.020004272461,-57.0200042724609
S003,P0016,West,109,165.970001220703,-56.9700012207031
S002,P0061,East,136,192.889999389648,-56.8899993896484
S002,P0069,East,155,211.850006103516,-56.8500061035156
S004,P0046,East,162,218.720001220703,-56.7200012207031
S004,P0068,West,121,177.619995117188,-56.6199951171875
S005,P0079,West,103,159.559997558594,-56.5599975585938
S003,P0187,West,161,217.490005493164,-56.4900054931641
S003,P0133,East,117,173.029998779297,-56.0299987792969
S003,P0057,North,123,178.770004272461,-55.7700042724609
S005,P0171,North,97,152.75,-55.75
S002,P0016,South,190,245.619995117188,-55.6199951171875
S005,P0016,East,108,163.610000610352,-55.6100006103516
S001,P0153,East,87,142.389999389648,-55.3899993896484
S003,P0133,West,144,199.089996337891,-55.0899963378906
S001,P0175,West,136,191,-55
S001,P0017,East,133,188,-55
S005,P0187,West,181,235.910003662109,-54.9100036621094
S003,P0057,North,114,168.869995117188,-54.8699951171875
S004,P0069,North,133,187.800003051758,-54.8000030517578
S005,P0159,West,142,196.740005493164,-54.7400054931641
S003,P0085,West,80,134.679992675781,-54.6799926757813
S004,P0149,East,100,154.570007324219,-54.5700073242188
S001,P0159,South,72,126.5,-54.5
S004,P0083,North,122,176.479995727539,-54.4799957275391
S005,P0061,North,134,188.470001220703,-54.4700012207031
S001,P0067,East,112,166.449996948242,-54.4499969482422
S001,P0126,South,103,157.440002441406,-54.4400024414063
S003,P0061,East,156,210.410003662109,-54.4100036621094
S005,P0067,West,118,172.410003662109,-54.4100036621094
S001,P0126,East,119,173.369995117188,-54.3699951171875
S002,P0046,South,197,251.360000610352,-54.3600006103516
S003,P0085,North,74,128.350006103516,-54.3500061035156
S005,P0166,North,134,188.080001831055,-54.0800018310547
S005,P0066,North,148,202,-54
S002,P0085,North,129,182.850006103516,-53.8500061035156
S004,P0061,East,222,275.75,-53.75
S001,P0153,East,107,160.740005493164,-53.7400054931641
S002,P0016,North,87,140.589996337891,-53.5899963378906
S003,P0129,North,126,179.580001831055,-53.5800018310547
S005,P0178,North,83,136.080001831055,-53.0800018310547
S004,P0126,South,175,228.059997558594,-53.0599975585938
S003,P0153,South,116,168.970001220703,-52.9700012207031
S002,P0187,East,236,288.929992675781,-52.9299926757813
S004,P0125,West,137,189.800003051758,-52.8000030517578
S005,P0178,North,165,217.720001220703,-52.7200012207031
S001,P0066,East,124,176.649993896484,-52.6499938964844
S004,P0057,South,114,166.649993896484,-52.6499938964844
S003,P0066,North,93,145.600006103516,-52.6000061035156
S001,P0057,West,200,252.580001831055,-52.5800018310547
S004,P0069,North,135,187.580001831055,-52.5800018310547
S001,P0178,East,199,251.509994506836,-52.5099945068359
S005,P0153,South,93,145.5,-52.5
S003,P0061,West,87,139.410003662109,-52.4100036621094
S001,P0085,West,101,153.389999389648,-52.3899993896484
S001,P0031,North,112,164.360000610352,-52.3600006103516
S002,P0125,West,87,139.330001831055,-52.3300018310547
S003,P0017,South,112,164.270004272461,-52.2700042724609
S005,P0178,South,141,193.25,-52.25
S002,P0125,South,92,144.190002441406,-52.1900024414063
S005,P0070,South,104,156.160003662109,-52.1600036621094
S003,P0069,South,112,164.080001831055,-52.0800018310547
S005,P0016,East,97,149.070007324219,-52.0700073242188
S002,P0178,South,98,150.029998779297,-52.0299987792969
S001,P0066,South,150,202.020004272461,-52.0200042724609
S002,P0153,North,72,123.940002441406,-51.9400024414063
S004,P0125,North,106,157.869995117188,-51.8699951171875
S004,P0016,East,96,147.860000610352,-51.8600006103516
S004,P0133,East,121,172.850006103516,-51.8500061035156
S002,P0171,South,104,155.830001831055,-51.8300018310547
S003,P0133,East,113,164.820007324219,-51.8200073242188
S002,P0126,South,118,169.710006713867,-51.7100067138672
S001,P0069,West,155,206.600006103516,-51.6000061035156
S004,P0133,West,164,215.570007324219,-51.5700073242188
S001,P0171,North,112,163.5,-51.5
S001,P0166,East,102,153.490005493164,-51.4900054931641
S002,P0017,West,142,193.460006713867,-51.4600067138672
S003,P0079,North,129,180.339996337891,-51.3399963378906
S001,P0159,West,104,155.339996337891,-51.3399963378906
S003,P0057,East,126,177.300003051758,-51.3000030517578
S003,P0057,West,167,218.279998779297,-51.2799987792969
S002,P0178,North,77,128.149993896484,-51.1499938964844
S005,P0175,South,102,153.149993896484,-51.1499938964844
S005,P0066,East,120,171.089996337891,-51.0899963378906
S001,P0085,East,124,174.949996948242,-50.9499969482422
S003,P0187,North,87,137.929992675781,-50.9299926757813
S002,P0046,East,130,180.929992675781,-50.9299926757813
S003,P0085,South,85,135.839996337891,-50.8399963378906
S004,P0129,East,99,149.830001831055,-50.8300018310547
S005,P0057,North,205,255.830001831055,-50.8300018310547
S005,P0066,West,144,194.800003051758,-50.8000030517578
S002,P0126,East,89,139.740005493164,-50.7400054931641
S004,P0016,East,169,219.729995727539,-50.7299957275391
S001,P0016,South,207,257.709991455078,-50.7099914550781
S001,P0066,South,135,185.690002441406,-50.6900024414063
S001,P0069,East,115,165.679992675781,-50.6799926757813
S001,P0175,West,137,187.669998168945,-50.6699981689453
S001,P0126,West,109,159.660003662109,-50.6600036621094
S004,P0066,South,106,156.630004882813,-50.6300048828125
S001,P0153,East,110,160.559997558594,-50.5599975585938
S005,P0133,North,148,198.520004272461,-50.5200042724609
S004,P0057,East,153,203.509994506836,-50.5099945068359
S005,P0085,West,120,170.360000610352,-50.3600006103516
S004,P0133,South,128,178.220001220703,-50.2200012207031
S001,P0166,South,103,153.220001220703,-50.2200012207031
S002,P0178,West,100,150.199996948242,-50.1999969482422
S004,P0066,North,101,151.199996948242,-50.1999969482422
S005,P0126,South,154,204.130004882813,-50.1300048828125
S003,P0187,North,109,159.100006103516,-50.1000061035156
S003,P0061,East,91,141.039993286133,-50.0399932861328
S004,P0094,South,151,201,-50
S005,P0046,East,87,136.910003662109,-49.9100036621094
S002,P0171,East,89,138.880004882813,-49.8800048828125
S003,P0079,East,88,137.850006103516,-49.8500061035156
S001,P0016,North,111,160.850006103516,-49.8500061035156
S005,P0175,South,163,212.710006713867,-49.7100067138672
S005,P0166,West,88,137.690002441406,-49.6900024414063
S004,P0085,West,91,140.679992675781,-49.6799926757813
S005,P0061,South,147,196.580001831055,-49.5800018310547
S001,P0187,West,176,225.570007324219,-49.5700073242188
S004,P0085,West,105,154.550003051758,-49.5500030517578
S005,P0125,West,126,175.529998779297,-49.5299987792969
S002,P0125,North,100,149.470001220703,-49.4700012207031
S001,P0046,South,83,132.339996337891,-49.3399963378906
S005,P0094,South,84,133.309997558594,-49.3099975585938
S002,P0166,West,90,139.270004272461,-49.2700042724609
S005,P0079,South,114,163.259994506836,-49.2599945068359
S001,P0116,South,133,182.259994506836,-49.2599945068359
S004,P0057,East,126,175.229995727539,-49.2299957275391
S001,P0094,West,92,141.100006103516,-49.1000061035156
S003,P0178,East,105,154.100006103516,-49.1000061035156
S001,P0094,East,83,132.059997558594,-49.0599975585938
S003,P0069,East,161,210.039993286133,-49.0399932861328
S002,P0125,East,123,171.940002441406,-48.9400024414063
S004,P0057,East,78,126.930000305176,-48.9300003051758
S005,P0175,South,91,139.919998168945,-48.9199981689453
S004,P0166,West,107,155.919998168945,-48.9199981689453
S002,P0187,East,101,149.830001831055,-48.8300018310547
S003,P0061,North,117,165.75,-48.75
S003,P0046,North,191,239.75,-48.75
S005,P0066,North,141,189.679992675781,-48.6799926757813
S005,P0069,West,130,178.619995117188,-48.6199951171875
S001,P0183,West,99,147.619995117188,-48.6199951171875
S002,P0096,North,124,172.600006103516,-48.6000061035156
S004,P0149,North,127,175.589996337891,-48.5899963378906
S004,P0133,West,77,125.589996337891,-48.5899963378906
S002,P0083,North,75,123.580001831055,-48.5800018310547
S004,P0085,South,131,179.529998779297,-48.5299987792969
S005,P0125,South,137,185.460006713867,-48.4600067138672
S005,P0031,West,125,173.440002441406,-48.4400024414063
S005,P0016,East,92,140.410003662109,-48.4100036621094
S004,P0069,West,174,222.360000610352,-48.3600006103516
S004,P0187,East,154,202.289993286133,-48.2899932861328
S001,P0116,East,83,131.270004272461,-48.2700042724609
S002,P0079,South,122,170.270004272461,-48.2700042724609
S001,P0187,East,139,187.229995727539,-48.2299957275391
S002,P0178,East,110,158.210006713867,-48.2100067138672
S005,P0126,West,155,203.169998168945,-48.1699981689453
S003,P0175,South,79,127.169998168945,-48.1699981689453
S005,P0079,East,121,169.130004882813,-48.1300048828125
S004,P0133,East,158,206.110000610352,-48.1100006103516
S002,P0057,South,123,171.050003051758,-48.0500030517578
S002,P0057,East,157,205.039993286133,-48.0399932861328
S004,P0069,North,143,191.020004272461,-48.0200042724609
S002,P0016,East,108,156.009994506836,-48.0099945068359
S003,P0066,West,149,196.990005493164,-47.9900054931641
S001,P0149,East,83,130.979995727539,-47.9799957275391
S004,P0094,South,118,165.949996948242,-47.9499969482422
S005,P0129,North,114,161.940002441406,-47.9400024414063
S005,P0057,East,174,221.940002441406,-47.9400024414063
S003,P0159,North,95,142.919998168945,-47.9199981689453
S004,P0068,East,119,166.910003662109,-47.9100036621094
S001,P0187,South,111,158.869995117188,-47.8699951171875
S004,P0129,South,117,164.839996337891,-47.8399963378906
S003,P0083,North,108,155.809997558594,-47.8099975585938
S001,P0079,North,167,214.759994506836,-47.7599945068359
S003,P0159,East,92,139.75,-47.75
S002,P0069,West,113,160.740005493164,-47.7400054931641
S002,P0178,West,126,173.710006713867,-47.7100067138672
S005,P0085,East,75,122.709999084473,-47.7099990844727
S005,P0126,North,113,160.669998168945,-47.6699981689453
S005,P0149,South,97,144.639999389648,-47.6399993896484
S002,P0175,East,99,146.580001831055,-47.5800018310547
S004,P0066,East,126,173.559997558594,-47.5599975585938
S004,P0069,North,135,182.479995727539,-47.4799957275391
S004,P0116,North,106,153.460006713867,-47.4600067138672
S005,P0085,West,106,153.449996948242,-47.4499969482422
S004,P0061,North,91,138.389999389648,-47.3899993896484
S005,P0057,East,85,132.300003051758,-47.3000030517578
S005,P0057,South,137,184.289993286133,-47.2899932861328
S001,P0057,North,188,235.149993896484,-47.1499938964844
S005,P0046,West,109,156.149993896484,-47.1499938964844
S005,P0067,South,110,157.139999389648,-47.1399993896484
S004,P0149,South,106,153.130004882813,-47.1300048828125
S003,P0126,East,168,215.050003051758,-47.0500030517578
S003,P0094,South,211,258.040008544922,-47.0400085449219
S001,P0066,North,84,131.039993286133,-47.0399932861328
S002,P0031,North,86,133.039993286133,-47.0399932861328
S003,P0070,North,108,155.029998779297,-47.0299987792969
S005,P0017,North,131,178.029998779297,-47.0299987792969
S001,P0178,West,158,205.020004272461,-47.0200042724609
S005,P0153,North,175,221.979995727539,-46.9799957275391
S004,P0083,South,122,168.979995727539,-46.9799957275391
S005,P0079,North,82,128.929992675781,-46.9299926757813
S004,P0159,West,97,143.929992675781,-46.9299926757813
S002,P0016,North,97,143.869995117188,-46.8699951171875
S005,P0069,South,148,194.869995117188,-46.8699951171875
S004,P0125,South,156,202.839996337891,-46.8399963378906
S004,P0187,East,283,329.829986572266,-46.8299865722656
S002,P0067,South,72,118.809997558594,-46.8099975585938
S003,P0133,West,121,167.720001220703,-46.7200012207031
S003,P0017,North,138,184.699996948242,-46.6999969482422
S004,P0183,East,91,137.690002441406,-46.6900024414063
S005,P0083,West,84,130.679992675781,-46.6799926757813
S004,P0046,West,133,179.649993896484,-46.6499938964844
S001,P0066,South,86,132.639999389648,-46.6399993896484
S003,P0178,North,156,202.639999389648,-46.6399993896484
S001,P0171,North,136,182.619995117188,-46.6199951171875
S002,P0079,North,133,179.610000610352,-46.6100006103516
S005,P0126,South,195,241.580001831055,-46.5800018310547
S004,P0066,East,166,212.529998779297,-46.5299987792969
S005,P0126,East,120,166.490005493164,-46.4900054931641
S004,P0096,South,96,142.479995727539,-46.4799957275391
S002,P0126,West,178,224.479995727539,-46.4799957275391
S003,P0017,East,159,205.479995727539,-46.4799957275391
S002,P0016,North,120,166.470001220703,-46.4700012207031
S002,P0125,North,132,178.470001220703,-46.4700012207031
S001,P0171,North,107,153.460006713867,-46.4600067138672
S002,P0057,East,164,210.449996948242,-46.4499969482422
S001,P0068,West,162,208.320007324219,-46.3200073242188
S005,P0067,West,128,174.270004272461,-46.2700042724609
S002,P0085,South,65,111.23999786377,-46.2399978637695
S002,P0153,South,121,167.220001220703,-46.2200012207031
S001,P0031,South,121,167.210006713867,-46.2100067138672
S004,P0171,North,98,144.199996948242,-46.1999969482422
S004,P0178,North,91,137.199996948242,-46.1999969482422
S003,P0149,West,121,167.190002441406,-46.1900024414063
S002,P0069,South,124,170.169998168945,-46.1699981689453
S002,P0129,North,108,154.160003662109,-46.1600036621094
S002,P0057,West,126,171.990005493164,-45.9900054931641
S003,P0166,South,80,125.980003356934,-45.9800033569336
S004,P0153,South,129,174.970001220703,-45.9700012207031
S002,P0178,East,98,143.869995117188,-45.8699951171875
S002,P0066,North,98,143.839996337891,-45.8399963378906
S003,P0057,West,104,149.759994506836,-45.7599945068359
S001,P0125,West,104,149.740005493164,-45.7400054931641
S005,P0085,South,130,175.729995727539,-45.7299957275391
S002,P0187,South,144,189.710006713867,-45.7100067138672
S005,P0129,West,123,168.690002441406,-45.6900024414063
S002,P0116,North,87,132.669998168945,-45.6699981689453
S003,P0061,East,156,201.669998168945,-45.6699981689453
S004,P0069,West,131,176.660003662109,-45.6600036621094
S002,P0149,West,128,173.639999389648,-45.6399993896484
S005,P0166,South,108,153.619995117188,-45.6199951171875
S003,P0096,South,72,117.610000610352,-45.6100006103516
S001,P0046,North,78,123.610000610352,-45.6100006103516
S005,P0083,East,85,130.610000610352,-45.6100006103516
S001,P0066,South,142,187.559997558594,-45.5599975585938
S004,P0159,North,137,182.539993286133,-45.5399932861328
S001,P0057,North,88,133.529998779297,-45.5299987792969
S004,P0096,West,110,155.460006713867,-45.4600067138672
S005,P0057,East,149,194.389999389648,-45.3899993896484
S005,P0066,West,132,177.380004882813,-45.3800048828125
S005,P0183,South,121,166.369995117188,-45.3699951171875
S002,P0083,East,150,195.350006103516,-45.3500061035156
S001,P0187,East,126,171.320007324219,-45.3200073242188
S002,P0171,North,67,112.309997558594,-45.3099975585938
S004,P0066,West,87,132.25,-45.25
S002,P0149,North,80,125.230003356934,-45.2300033569336
S004,P0061,East,92,137.210006713867,-45.2100067138672
S004,P0061,South,142,187.190002441406,-45.1900024414063
S001,P0070,North,123,168.179992675781,-45.1799926757813
S002,P0178,West,138,183.179992675781,-45.1799926757813
S001,P0070,East,81,126.169998168945,-45.1699981689453
S002,P0069,North,153,198.130004882813,-45.1300048828125
S004,P0125,West,111,156.110000610352,-45.1100006103516
S001,P0149,North,112,157.100006103516,-45.1000061035156
S005,P0070,West,65,110.089996337891,-45.0899963378906
S002,P0178,East,85,130.059997558594,-45.0599975585938
S004,P0016,West,83,128.050003051758,-45.0500030517578
S003,P0069,North,179,224.050003051758,-45.0500030517578
S005,P0067,South,96,141.050003051758,-45.0500030517578
S004,P0057,East,109,154.029998779297,-45.0299987792969
S003,P0159,East,115,159.990005493164,-44.9900054931641
S003,P0079,East,109,153.960006713867,-44.9600067138672
S002,P0133,South,209,253.940002441406,-44.9400024414063
S005,P0094,North,140,184.860000610352,-44.8600006103516
S005,P0017,East,158,202.860000610352,-44.8600006103516
S003,P0129,North,84,128.809997558594,-44.8099975585938
S003,P0096,North,119,163.789993286133,-44.7899932861328
S001,P0125,South,82,126.75,-44.75
S005,P0067,South,112,156.75,-44.75
S002,P0126,North,127,171.740005493164,-44.7400054931641
S005,P0094,North,98,142.720001220703,-44.7200012207031
S003,P0067,South,96,140.710006713867,-44.7100067138672
S002,P0069,South,171,215.679992675781,-44.6799926757813
S003,P0069,North,158,202.660003662109,-44.6600036621094
S003,P0094,East,75,119.599998474121,-44.5999984741211
S002,P0069,South,69,113.599998474121,-44.5999984741211
S003,P0068,North,127,171.520004272461,-44.5200042724609
S003,P0061,East,136,180.5,-44.5
S004,P0178,East,95,139.470001220703,-44.4700012207031
S003,P0149,West,96,140.460006713867,-44.4600067138672
S002,P0070,West,86,130.449996948242,-44.4499969482422
S003,P0125,North,148,192.440002441406,-44.4400024414063
S002,P0057,South,156,200.429992675781,-44.4299926757813
S004,P0061,East,197,241.419998168945,-44.4199981689453
S002,P0067,West,161,205.399993896484,-44.3999938964844
S004,P0016,West,131,175.399993896484,-44.3999938964844
S002,P0057,South,145,189.389999389648,-44.3899993896484
S001,P0149,West,76,120.370002746582,-44.370002746582
S004,P0171,West,103,147.309997558594,-44.3099975585938
S002,P0057,East,142,186.300003051758,-44.3000030517578
S001,P0083,East,139,183.300003051758,-44.3000030517578
S005,P0066,East,127,171.300003051758,-44.3000030517578
S004,P0178,West,106,150.270004272461,-44.2700042724609
S005,P0153,West,104,148.259994506836,-44.2599945068359
S004,P0057,South,109,153.229995727539,-44.2299957275391
S002,P0133,West,150,194.229995727539,-44.2299957275391
S004,P0057,East,94,138.220001220703,-44.2200012207031
S003,P0061,North,162,206.220001220703,-44.2200012207031
S003,P0061,South,99,143.199996948242,-44.1999969482422
S004,P0153,West,148,192.179992675781,-44.1799926757813
S001,P0094,South,183,227.179992675781,-44.1799926757813
S003,P0061,West,116,160.179992675781,-44.1799926757813
S004,P0126,West,116,160.169998168945,-44.1699981689453
S003,P0057,East,133,177.169998168945,-44.1699981689453
S002,P0094,West,97,141.149993896484,-44.1499938964844
S005,P0069,North,101,145.089996337891,-44.0899963378906
S003,P0125,East,141,185.089996337891,-44.0899963378906
S002,P0125,East,74,118.069999694824,-44.0699996948242
S001,P0061,West,112,156.059997558594,-44.0599975585938
S001,P0133,West,104,148.059997558594,-44.0599975585938
S003,P0068,South,151,195.029998779297,-44.0299987792969
S001,P0094,East,104,148.029998779297,-44.0299987792969
S003,P0046,South,130,173.960006713867,-43.9600067138672
S001,P0085,South,101,144.960006713867,-43.9600067138672
S001,P0083,West,84,127.930000305176,-43.9300003051758
S005,P0083,North,75,118.910003662109,-43.9100036621094
S002,P0061,West,113,156.910003662109,-43.9100036621094
S002,P0094,South,175,218.869995117188,-43.8699951171875
S002,P0183,East,122,165.869995117188,-43.8699951171875
S005,P0061,North,100,143.809997558594,-43.8099975585938
S005,P0116,East,88,131.759994506836,-43.7599945068359
S001,P0069,East,103,146.75,-43.75
S002,P0096,North,106,149.75,-43.75
S001,P0171,South,121,164.740005493164,-43.7400054931641
S003,P0061,East,144,187.740005493164,-43.7400054931641
S003,P0126,East,256,299.670013427734,-43.6700134277344
S003,P0126,West,112,155.669998168945,-43.6699981689453
S002,P0096,North,110,153.669998168945,-43.6699981689453
S002,P0126,West,99,142.660003662109,-43.6600036621094
S004,P0061,West,174,217.619995117188,-43.6199951171875
S005,P0031,East,92,135.610000610352,-43.6100006103516
S004,P0031,East,114,157.600006103516,-43.6000061035156
S004,P0083,South,105,148.589996337891,-43.5899963378906
S003,P0057,West,121,164.539993286133,-43.5399932861328
S002,P0133,North,143,186.5,-43.5
S004,P0133,East,188,231.5,-43.5
S001,P0017,East,115,158.479995727539,-43.4799957275391
S003,P0067,West,132,175.460006713867,-43.4600067138672
S003,P0067,South,84,127.449996948242,-43.4499969482422
S005,P0070,East,95,138.419998168945,-43.4199981689453
S002,P0046,East,132,175.410003662109,-43.4100036621094
S001,P0166,North,103,146.399993896484,-43.3999938964844
S002,P0187,West,177,220.389999389648,-43.3899993896484
S003,P0175,West,90,133.389999389648,-43.3899993896484
S001,P0066,South,165,208.380004882813,-43.3800048828125
S003,P0068,East,125,168.369995117188,-43.3699951171875
S005,P0126,East,214,257.359985351563,-43.3599853515625
S004,P0069,South,114,157.339996337891,-43.3399963378906
S004,P0067,West,104,147.309997558594,-43.3099975585938
S004,P0125,West,96,139.289993286133,-43.2899932861328
S001,P0133,East,205,248.289993286133,-43.2899932861328
S005,P0149,South,86,129.270004272461,-43.2700042724609
S005,P0094,East,145,188.259994506836,-43.2599945068359
S004,P0061,East,157,200.229995727539,-43.2299957275391
S001,P0085,West,100,143.220001220703,-43.2200012207031
S003,P0159,East,87,130.220001220703,-43.2200012207031
S001,P0171,South,88,131.199996948242,-43.1999969482422
S003,P0126,West,104,147.190002441406,-43.1900024414063
S003,P0126,West,117,160.190002441406,-43.1900024414063
S004,P0057,North,108,151.179992675781,-43.1799926757813
S002,P0125,East,131,174.179992675781,-43.1799926757813
S003,P0178,South,152,195.160003662109,-43.1600036621094
S002,P0159,East,100,143.130004882813,-43.1300048828125
S005,P0068,South,92,135.119995117188,-43.1199951171875
S005,P0149,West,95,138.119995117188,-43.1199951171875
S003,P0159,North,94,137.059997558594,-43.0599975585938
S005,P0057,East,89,132.059997558594,-43.0599975585938
S005,P0183,North,121,164.050003051758,-43.0500030517578
S004,P0069,South,189,232.050003051758,-43.0500030517578
S005,P0085,South,119,162.039993286133,-43.0399932861328
S005,P0069,West,90,132.979995727539,-42.9799957275391
S005,P0129,East,129,171.940002441406,-42.9400024414063
S002,P0016,South,176,218.910003662109,-42.9100036621094
S004,P0133,East,151,193.869995117188,-42.8699951171875
S005,P0085,West,109,151.850006103516,-42.8500061035156
S003,P0079,South,141,183.850006103516,-42.8500061035156
S003,P0068,East,74,116.819999694824,-42.8199996948242
S002,P0187,North,68,110.809997558594,-42.8099975585938
S002,P0125,North,133,175.800003051758,-42.8000030517578
S005,P0126,East,144,186.759994506836,-42.7599945068359
S005,P0183,South,111,153.759994506836,-42.7599945068359
S002,P0126,East,72,114.75,-42.75
S004,P0096,West,113,155.720001220703,-42.7200012207031
S005,P0016,East,102,144.699996948242,-42.6999969482422
S003,P0175,South,76,118.660003662109,-42.6600036621094
S005,P0083,West,89,131.639999389648,-42.6399993896484
S003,P0178,South,124,166.630004882813,-42.6300048828125
